51,10.1001/jama.2022.9479,https://www.factcheck.org/2022/06/scicheck-vaccinated-people-not-more-susceptible-to-covid-19-than-unvaccinated/,Association Between COVID-19 Booster Vaccination and Omicron Infection in a Highly Vaccinated Cohort of Players and Staff in the National Basketball Association,"Evaluation of COVID-19 vaccine booster effectiveness is essential as new variants of SARS-CoV-2 emerge. Data support the effectiveness of booster doses in preventing severe disease and hospitalization; however, the association with reducing incident SARS-CoV-2 infections is not clear.1-3 We compared the incidence of SARS-CoV-2 infection in players and staff of the National Basketball Association (NBA) who did vs those who did not receive a booster dose.",false
52,10.1080/14746700.2018.1525224,https://www.snopes.com/fact-check/nasa-24-theologians-research-aliens/,Christian Systematic Theology and Life Elsewhere in the Universe: A Study in Suitability,"Christian theologians have considered the significance of life elsewhere in the cosmos since the fifteenth century, but the brevity of these discussions calls for greater theological precision: the notion of multiple incarnations, for example, is often explored without reference to the detail of Christological formulations. Attention to the logical mode in which such work is set out is also fruitful, where the scholastic category of suitability or fittingness holds particular promise. As suitable, God’s actions are free and yet congruent, being consistent with the divine nature, with creaturely natures, and with the ends of God’s dealings with creatures.",false
53,10.1001/jamahealthforum.2021.3409,https://www.politifact.com/factchecks/2022/apr/21/matt-gaetz/gaetzs-diagnosis-whats-driving-insulin-costs-misse/,"Estimation of the Share of Net Expenditures on Insulin Captured by US Manufacturers, Wholesalers, Pharmacy Benefit Managers, Pharmacies, and Health Plans From 2014 to 2018","Importance  Recent US media and policy attention on insulin affordability has focused on the role of manufacturers in setting prices; however, the role of other drug distribution intermediaries in determining prices has received less attention. Objective  To estimate the share of net expenditures on insulin captured by manufacturers, wholesalers, pharmacy benefit managers, pharmacies, and health plans from 2014 to 2018. Design, Setting, and Participants  This cross-sectional study of the US insulin market was conducted in 2020 using 2014-2018 data from multiple sources, including list and estimated net prices from SSR Health for 32 insulin products, mean use weights from a commercial pharmacy claims database, mean acquisition costs and reimbursements from the Centers for Medicare & Medicaid Services, mean spread and share of rebates retained by pharmacy benefit managers from state Medicaid and drug transparency reports, and profit margins from the public filings of distribution system participant companies. Participants were insulin manufacturers, drug wholesalers, pharmacies, pharmacy benefit managers, and health plans. Main Outcomes and Measures  Mean list and net insulin prices, mean net expenditures on insulin, share of expenditures retained by each distribution system participant. Results  Between 2014 and 2018, mean list prices of 32 insulin products increased by 40.1% (from $19.60 to $27.45), while mean net prices received by manufacturers decreased by 30.8% (from $10.53 to $7.29). Net expenditures per 100 units of insulin increased by 3.2% (from $15.11 to $15.59) while the share of a hypothetical $100 insulin expenditure accruing to manufacturers decreased by 33.0% (from $69.71 to $46.73) and the share accruing to health plans decreased by 24.7% (from $13.82 to $10.40). The share of insulin expenditures retained by pharmacy benefit managers increased by 154.6% (from $5.64 to $14.36), the share retained by pharmacies increased by 228.8% (from $6.21 to $20.42), and the share retained by wholesalers increased by 74.7% (from $4.63 to $8.09). Conclusions and Relevance  Results of this cross-sectional study of the distribution of insulin expenditures suggest that policies to control insulin costs should consider all entities throughout the insulin distribution system. Manufacturers represented a decreasing share of insulin expenditures, and pharmacies, pharmacy benefit managers, and wholesalers accounted for a growing share; all entities play a role in increasing insulin costs.",true
54,10.1542/peds.2021-054268H,https://www.politifact.com/factchecks/2022/mar/04/ron-desantis/florida-gov-ron-desantis-mischaracterizes-efficacy/,Supporting COVID-19 School Safety for Children With Disabilities and Medical Complexity,"Children with intellectual and developmental disabilities (IDDs) and children with medical complexity (CMC) have been disproportionally impacted by the coronavirus disease 2019 pandemic, including school closures. Children with IDDs and CMC rely on schools for a vast array of educational, therapeutic, medical, and social needs. However, maintaining safe schools for children with IDDs and CMC during the coronavirus disease 2019 pandemic may be difficult because of the unique challenges of implementing prevention strategies, such as masking, social distancing, and hand hygiene in this high-risk environment. Furthermore, children with IDDs and CMC are at a higher risk of infectious complications and mortality, underscoring the need for effective mitigation strategies. The goal of this report is to describe the implementation of several screening testing models for severe acute respiratory syndrome coronavirus 2 in this high-risk population. By describing these models, we hope to identify generalizable and scalable approaches to facilitate safe school operations for children with IDDs and CMC during the current and future pandemics.",false
55,10.1126/science.abh2939,https://www.politifact.com/factchecks/2021/aug/10/ron-desantis/desantis-executive-order-misleading-about-lack-sci/,Household COVID-19 risk and in-person schooling,"In-person schooling has proved contentious and difficult to study throughout the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic. Data from a massive online survey in the United States indicate an increased risk of COVID-19–related outcomes among respondents living with a child attending school in person. School-based mitigation measures are associated with significant reductions in risk, particularly daily symptoms screens, teacher masking, and closure of extracurricular activities. A positive association between in-person schooling and COVID-19 outcomes persists at low levels of mitigation, but when seven or more mitigation measures are reported, a significant relationship is no longer observed. Among teachers, working outside the home was associated with an increase in COVID-19–related outcomes, but this association is similar to that observed in other occupations (e.g., health care or office work). Although in-person schooling is associated with household COVID-19 risk, this risk can likely be controlled with properly implemented school-based mitigation measures.",false
56,10.1182/blood.V118.21.4288.4288,https://www.politifact.com/factchecks/2021/jun/17/instagram-posts/fact-checking-claim-dandelion-root-extract-cancer-/,Unusual Response of Acute Monocytic Leukemia to Dandelion Root Extract,"Seventy year old man presented to Windsor Regional Cancer Centre with fever and pancytopenia on June 24, 2009. Presenting CBC was as follows: WBC 47.8:Ne 0.3, Ly 0.06, Mo 0.62, Meta 0.01, bands 0.01; Hgb 123; Platelets 55,000. A bone marrow biopsy revealed the following: 70% cellularity with sheets of immature blast-like cells; the lesional cells were CD68 and MPO positive and negative for CD34, CD117, CD138, CD20 and CD3. Flow cytometry revealed 46% of the cells positive for CD33, Cd36, CD64, MY4, CD16, HLA-DR, CD13, CD 56, CD10, CD11b, dim CD4, MPO positive, consistent with acute monocytic leukemia. Cytogenetics were 46, XY [24]. He was given the diagnosis of acute monoblastic leukemia and was started on standard induction chemotherapy: 3 + 7 daunorubicin and ara-C. (doses). Repeat bone marrow biopsy on July 17, 2009 revealed lack of remission. This bone marrow revealed sheets of blast-like cells with 30% residual monoblast population and 4% myeloblast population. He was then treated with high dose cytarabine (3 gm / m2 q day 1, 3, 5) for one cycle. Repeat bone marrow biopsy on Aug 20, 2009 revealed non-remission with 20% residual monoblasts. At this time, it was explained to him that he would be treated in a palliative fashion only. He started low dose AraC at this time and received one 21 day course. He showed hematological recovery by September 2009. Repeat bone marrow biopsy on October 5th, 2009 showed 6% residual myeloblast and 40% monocytic population. Because of previous signals of response at our centre to dandelion root tea/ water extract, and because of his current palliative diagnosis, we mentioned dandelion root tea to him. He started this tea on his own and was followed expectantly. Another bone marrow biopsy at the end of November 2009 showed only residual monocytic population of 10 – 12 % with 79% myeloid cells showing dysplastic features consistent with chronic myelomonocytic leukemia type 2. In March 2010, his platelet count started a gradual decline. By December 29, 2010, the platelet count had dropped to 35,000 × 10 9, and a bone marrow biopsy was done to determine etiology. Bone marrow biopsy from January 25, 2011 shows features suggestive chronic myelomonocytic leukemia. This biopsy revealed monocytic cells, as well as occasional promonocytes. There was adequate megakaryoctyes, no Auer rods, no blasts. The monocytes expressed 9% of the total nucleated cells, and did not express CD56. Flow cytometry reported all normal. A diagnosis of idiopathic thrombocytopenic purpura was made and patient was started on prednisone with subsequent improvement in his platelet count. CBC on July 4, 2011, almost two years from his diagnosis of refractory M5 AML, patient’s CBC is almost normal with a white blood count of 7.5 ×10*9/L, hemoglobin of 122 g/L, platelets of 134 ×10*9/L, neutrophils of 3.6 × 10*9/L, monocytes of 1.65 × 10*9/L. His quality of life remains excellent. He continues using dandelion root tea. In view of this very exciting response and the more temporary response seen in chronic myelomonocytic leukemia, as well as the exciting findings we have seen in monocytic cells lines and tolerance in animal models, we moving into a phase I/II clinical trial examining the effect of dandelion root extract in patients with monocytic leukemias.",false
57,10.1056/NEJMc2102017,https://www.politifact.com/factchecks/2021/mar/26/rand-paul/his-continued-sparring-fauci-sen-paul-oversimplifi/,Neutralizing Activity of BNT162b2-Elicited Serum,"BNT162b2 is a nucleoside-modified RNA vaccine expressing the full-length prefusion spike glycoprotein (S) of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). In a randomized, placebo-controlled clinical trial involving approximately 44,000 participants, immunization conferred 95% efficacy against coronavirus disease 2019 (Covid-19).1 New, highly transmissible SARS-CoV-2 variants that were first detected in the United Kingdom (B.1.1.7 lineage), South Africa (B.1.351 lineage), and Brazil (P.1 lineage) with mutations in the S gene are spreading globally. To analyze effects on neutralization elicited by BNT162b2, we engineered S mutations from each of the three new lineages into USA-WA1/2020, a relatively early isolate of the virus from January 2020 (Fig. S1 in the Supplementary Appendix, available with the full text of this letter at NEJM.org). We thereby produced three recombinant viruses representing each of these lineages and two additional ones in which we engineered subsets of mutations of the B.1.351 lineage. Thus, the first recombinant virus had all the mutations found in the S gene in the B.1.1.7 lineage (B.1.1.7-spike), the second had all the mutations found in the S gene in the P.1 lineage (P.1-spike), the third had all the mutations found in the S gene in the B.1.351 lineage (B.1.351-spike), the fourth had an N-terminal domain deletion found in the B.1.351 lineage and the globally dominant D614G substitution (B.1.351-∆242-244+D614G), and the fifth had the three mutations from the B.1.351 lineage affecting amino acids in the receptor-binding site (K417N, E484K, and N501Y) and a D614G substitution (B.1.351-RBD+D614G). The mutant amino acid residues in the B.1.351-RBD+D614G recombinant virus are also among those in the P.1 lineage virus, although in the P.1 lineage virus, K417 is mutated to threonine rather than asparagine. All the mutant viruses yielded infectious viral titers exceeding 107 plaque-forming units per milliliter. The B.1.1.7-spike and B.1.351-spike viruses formed plaques that were smaller than those formed by the other viruses (Fig. S2). Figure 1. Serum Neutralization of Variant Strains of SARS-CoV-2 after the Second Dose of BNT162b2 Vaccine. We performed 50% plaque reduction neutralization testing (PRNT50) using 20 serum samples that had been obtained from 15 participants in the pivotal trial1,2 2 or 4 weeks after the administration of the second dose of 30 μg of BNT162b2 (which occurred 3 weeks after the first immunization) (Fig. S3). All the serum samples efficiently neutralized USA-WA1/2020 and all the viruses with variant spikes. Almost all of them did so at titers higher than 1:40. Geometric mean neutralizing titers against USA-WA1/2020, B.1.1.7-spike, P.1-spike, B.1.351-spike, B.1.351-∆242-244+D614G, and B.1.351-RBD+D614G viruses were 532, 663, 437, 194, 485, and 331, respectively (Figure 1 and Table S1). Thus, as compared with neutralization of USA-WA1/2020, neutralization of B.1.1.7-spike and P.1-spike viruses was roughly equivalent, and neutralization of B.1.351-spike virus was robust but lower. Our data are also consistent with lower neutralization titers against the virus with the full set of B.1.351-spike mutations than against virus with either subset of mutations. Our findings also suggest that mutations that result in amino acid substitutions K417N, E484K, and N501Y in the receptor-binding site have a greater effect on neutralization than the 242–244 deletion affecting the N-terminal domain of the spike protein. Limitations of the study include the potential for mutations to alter neutralization by affecting spike function rather than antigenicity. Therefore, each neutralization assay with a different target virus is unique, and comparisons between neutralization titers from different assays should be interpreted with caution. Neutralizing activity against the B.1.351 lineage virus was robust at a geometric mean titer that was much higher than that obtained after one dose of BNT162b2, when strong efficacy was already observed in the C4591001 efficacy trial.1-3 T-cell immunity may also be involved in protection,4 and BNT162b2 immunization elicits CD8+ T-cell responses that recognize multiple variants.5 Ultimately, conclusions about vaccine-mediated protection that are extrapolated from neutralization or T-cell data must be validated by real-world evidence collected in regions where the SARS-CoV-2 variants are circulating.",false
58,10.1093/rheumatology/keab345,https://www.politifact.com/factchecks/2021/apr/29/facebook-posts/despite-all-talk-covid-19-vaccination-does-not-inf/,Herpes zoster following BNT162b2 mRNA COVID-19 vaccination in patients with autoimmune inflammatory rheumatic diseases: a case series,"Objectives: As global vaccination campaigns against COVID-19 disease commence, vaccine safety needs to be closely assessed. The safety profile of mRNA-based vaccines in patients with autoimmune inflammatory rheumatic diseases (AIIRD) is unknown. The objective of this report is to raise awareness of reactivation of herpes zoster (HZ) following the BNT162b2 mRNA vaccination in patients with AIIRD. Methods: The safety of the BNT162b2 mRNA vaccination was assessed in an observational study monitoring post-vaccination adverse effects in patients with AIIRD (n = 491) and controls (n = 99), conducted in two rheumatology departments in Israel. Results: The prevalence of HZ was 1.2% (n = 6) in patients with AIIRD compared with none in controls. Six female patients aged 49 ± 11 years with stable AIIRD: RA (n = 4), Sjogren’s syndrome (n = 1), and undifferentiated connective disease (n = 1), developed the first in a lifetime event of HZ within a short time after the first vaccine dose in five cases and after the second vaccine dose in one case. In the majority of cases, HZ infection was mild, except a case of HZ ophthalmicus, without corneal involvement, in an RA patient treated with tofacitinib. There were no cases of disseminated HZ disease or postherpetic neuralgia. All but one patient received antiviral treatment with a resolution of HZ-related symptoms up to 6 weeks. Five patients completed the second vaccine dose without other adverse effects. Conclusion: Epidemiologic studies on the safety of the mRNA-based COVID-19 vaccines in patients with AIIRD are needed to clarify the association between the BNT162b2 mRNA vaccination and reactivation of zoster.",true
59,10.1093/cid/ciaa1275,https://www.politifact.com/factchecks/2020/dec/15/donald-trump/trumps-wrong-15-immunity-resulting-infection-isnt-/,Coronavirus Disease 2019 (COVID-19) Re-infection by a Phylogenetically Distinct Severe Acute Respiratory Syndrome Coronavirus 2 Strain Confirmed by Whole Genome Sequencing,"Background: Waning immunity occurs in patients who have recovered from Coronavirus Disease 2019 (COVID-19). However, it remains unclear whether true re-infection occurs. Methods: Whole genome sequencing was performed directly on respiratory specimens collected during 2 episodes of COVID-19 in a patient. Comparative genome analysis was conducted to differentiate re-infection from persistent viral shedding. Laboratory results, including RT-PCR Ct values and serum Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) IgG, were analyzed. Results: The second episode of asymptomatic infection occurred 142 days after the first symptomatic episode in an apparently immunocompetent patient. During the second episode, there was evidence of acute infection including elevated C-reactive protein and SARS-CoV-2 IgG seroconversion. Viral genomes from first and second episodes belong to different clades/lineages. The virus genome from the first episode contained a a stop codon at position 64 of ORF8, leading to a truncation of 58 amino acids. Another 23 nucleotide and 13 amino acid differences located in 9 different proteins, including positions of B and T cell epitopes, were found between viruses from the first and second episodes. Compared to viral genomes in GISAID, the first virus genome was phylogenetically closely related to strains collected in March/April 2020, while the second virus genome was closely related to strains collected in July/August 2020. Conclusions: Epidemiological, clinical, serological, and genomic analyses confirmed that the patient had re-infection instead of persistent viral shedding from first infection. Our results suggest SARS-CoV-2 may continue to circulate among humans despite herd immunity due to natural infection. Further studies of patients with re-infection will shed light on protective immunological correlates for guiding vaccine design.",true
60,10.2147/CEOR.S144300,https://www.politifact.com/factchecks/2020/feb/27/facebook-posts/homeopathic-supplements-are-not-proven-treat-flu/,The preventive effect on respiratory tract infections of Oscillococcinum®. A cost-effectiveness analysis,"Background: Anas barbariae hepatis et cordis extractum 200K (Oscillococcinum®) is used to treat and prevent seasonal colds and airway inflammatory affections, improve symptom control, and reduce the frequency of respiratory tract infection (RTI) episodes. The objective of this controlled observational study is to investigate, from the Italian National Health Service (NHS) point of view, the role of Anas barbariae hepatis et cordis extractum 200K in preventing RTIs and estimate the annual average cost per patient due to visits and medicines in a real-world setting, investigating whether this method of treatment can bring savings for the NHS. Methods: Data from a single center from 2002 to 2011 were used. The analysis examined 455 patients who suffered from respiratory diseases. Of the total number of patients, 246 were treated with Anas barbariae hepatis et cordis extractum 200K while 209 were not treated (Control group). All the data concerning RTI episodes, pharmacological treatments, and pneumological visits were extracted from the database. Results: It was found that, regardless of the diagnosis, the frequency of RTI episodes was always lower in patients treated with Anas barbariae hepatis et cordis extractum 200K; the difference between the numbers of events occurring was statistically significant in every class of patients (p<0.001). The costs that the NHS had to incur were significantly lower in the classes of patients treated (p<0.001). Discussion: The results indicate that Anas barbariae hepatis et cordis extractum 200K has a preventive effect on the onset of RTI episodes. The analysis shows that treating patients with Anas barbariae hepatis et cordis extractum 200K lowers costs for the NHS; this is primarily due to the fact that the medication causes fewer episodes of RTI to develop. This study suggests that the treatment with Anas barbariae hepatis et cordis extractum 200K could be helpful in preventing RTIs and improving the health status of patients who suffer from respiratory diseases, and it could lead to savings to the Italian NHS.",true
61,10.1016/j.ajog.2014.06.006,https://www.politifact.com/factchecks/2019/dec/20/andrew-yang/yang-cites-maternal-mortality-stats-talk-about-rac/,Performance of racial and ethnic minority-serving hospitals on delivery-related indicators,"Objective: We sought to explore how racial/ethnic minority-serving hospitals perform on 15 delivery-related indicators, and examine whether indicators vary by race/ethnicity within the same type of hospitals. Study Design: We used 2008 through 2011 linked State Inpatient Database and American Hospital Association data from 7 states, and designated hospitals with >50% of deliveries to non-Hispanic white, non-Hispanic black, and Hispanic women as white-, black-, and Hispanic-serving, respectively. We calculated indicator rates per 1000 deliveries by hospital type and, separately, for non-Hispanic white, non-Hispanic black, and Hispanic women within each hospital type. We fitted multivariate Poisson regression models to examine associations between delivery-related indicators and patient and hospital characteristics by hospital type. Results: White-serving hospitals offer obstetric care to an older and wealthier population than black- or Hispanic-serving hospitals. Rates of the most prevalent indicators examined (complicated vaginal delivery, complicated cesarean delivery, obstetric trauma) were lowest in Hispanic-serving hospitals. Generally, indicator rates were similar in Hispanic- and white-serving hospitals. Black-serving hospitals performed worse than other hospitals on 12 of 15 indicators. Indicator rates varied greatly by race/ethnicity in white- and Hispanic-serving hospitals, with non-Hispanic blacks having 1.19-3.27 and 1.15-2.68 times higher rates than non-Hispanic whites, respectively, for 11 of 15 indicators. Conversely, there were few indicator rate differences by race/ethnicity in black-serving hospitals, suggesting an overall lower performance of these hospitals compared to white- and Hispanic-serving hospitals. Conclusion: We found considerable differences in delivery-related indicators by hospital type and patients’ race/ethnicity. Obstetric care quality measures are needed to track racial/ethnic disparities at the facility and population levels.",true
